timestamp,soil_texture,scenario,r,rOld,kp,ki,irrigation_strategy,irrigation_frequency,delta,deltaOld,et0,opt_avg,obs_avg,daily_pluv
1627542000,cloamy,2021,-0.6567544743766026,-0.7171448029180773,12,3,ET0,1,5.5,4.07,5.501441403272102,4.71830645976308,4.105803720387551,0.0
1627628400,cloamy,2021,-0.5621836039994045,-0.6567544743766026,12,3,ET0,1,7.36,5.5,7.363960029273559,4.71830645976308,4.197336077565812,0.0
1627714800,cloamy,2021,-0.4773086697909579,-0.5621836039994045,12,3,ET0,1,8.13,7.36,8.127164249908118,4.71830645976308,4.291848472846861,0.0
1627801200,cloamy,2021,-0.4496442324956961,-0.4773086697909579,12,3,ET0,1,7.01,8.13,7.011084171391055,4.71830645976308,4.339844074304254,9.0
1627887600,cloamy,2021,-0.4762409386995606,-0.4496442324956961,12,3,ET0,1,7.3,7.01,7.304828236834061,4.71830645976308,4.328735495230253,0.0
1627974000,cloamy,2021,-0.47950056363493015,-0.4762409386995606,12,3,ET0,1,7.32,7.3,7.320018177389831,4.71830645976308,4.319789583107425,0.0
1628060400,cloamy,2021,-0.45209579653623405,-0.47950056363493015,12,3,ET0,1,8.24,7.32,8.239496207860649,4.71830645976308,4.340580167854742,0.0
1628146800,cloamy,2021,-0.5237385602908163,-0.45209579653623405,12,3,ET0,1,4.2,8.24,4.198759507591638,4.71830645976308,4.285512143700623,0.0
1628233200,cloamy,2021,-0.4321872701741256,-0.5237385602908163,12,3,ET0,1,8.26,4.2,8.25634687060054,4.71830645976308,4.336234697776765,0.0
1628319600,cloamy,2021,-0.3989875346379026,-0.4321872701741256,12,3,ET0,1,7.82,8.26,7.823891414052509,4.71830645976308,4.38369464431496,0.0
1628406000,cloamy,2021,-0.38710590681213236,-0.3989875346379026,12,3,ET0,1,6.81,7.82,6.8058425683475985,4.71830645976308,4.400676955541274,0.0
1628492400,cloamy,2021,-0.333683281959002,-0.38710590681213236,12,3,ET0,1,8.24,6.81,8.235329351972808,4.71830645976308,4.443764254013832,0.0
1625986800,cloamy,2021,0.1540847297511718,0,12,3,ET0,3,7.91,0,7.909412676835701,4.71830645976308,4.872391189514252,0.0
