"refStructureName","companyName","fieldName","sectorName","plantRow","detectedValueTypeId","timestamp","value"
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","DRIPPER",1718236800,1.6434
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","DRIPPER",1718323200,3.7026
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","ADVICE",1718323200,2.0127
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","DRIPPER",1718323200,1.1808
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","PLUV_CURR",1718323200,0.6
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","ADVICE",1718323200,NULL
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","PLUV_CURR",1718323200,0.6
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","ADVICE",1718409600,3.0282
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","DRIPPER",1718409600,2.6478
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","ADVICE",1718409600,NULL
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","PLUV_CURR",1718409600,0
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","DRIPPER",1718409600,4.4712
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","PLUV_CURR",1718409600,0
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","ADVICE",1718496000,5.7807
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","PLUV_CURR",1718496000,0
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","ADVICE",1718496000,NULL
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","DRIPPER",1718496000,0
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","PLUV_CURR",1718496000,0
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","DRIPPER",1718496000,3.8052
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","ADVICE",1718582400,NULL
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","DRIPPER",1718582400,7.2378
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","PLUV_CURR",1718582400,0
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","PLUV_CURR",1718582400,0
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","DRIPPER",1718582400,8.4852
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","ADVICE",1718582400,7.6
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","DRIPPER",1718668800,5.6034
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","DRIPPER",1718668800,0
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","ADVICE",1718668800,0
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","PLUV_CURR",1718668800,0
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","PLUV_CURR",1718668800,0
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","ADVICE",1718668800,NULL
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","PLUV_CURR",1718755200,0
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","PLUV_CURR",1718755200,0
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","ADVICE",1718755200,NULL
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","DRIPPER",1718755200,5.6214
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","DRIPPER",1718755200,2.2608
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","ADVICE",1718755200,2.2612
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","ADVICE",1718841600,NULL
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","PLUV_CURR",1718841600,0
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","DRIPPER",1718841600,3.8106
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","PLUV_CURR",1718841600,0
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","DRIPPER",1718841600,2.736
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","ADVICE",1718841600,4.1835
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","PLUV_CURR",1718928000,0
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","ADVICE",1718928000,NULL
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","PLUV_CURR",1718928000,0
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","DRIPPER",1718928000,3.7098
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","ADVICE",1718928000,3.1559
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","DRIPPER",1718928000,3.1392
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","PLUV_CURR",1719014400,0
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","DRIPPER",1719014400,3.3336
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","DRIPPER",1719014400,3.375
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","ADVICE",1719014400,NULL
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","ADVICE",1719014400,3.8782
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","PLUV_CURR",1719014400,0
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","PLUV_CURR",1719100800,0.2
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","ADVICE",1719100800,4.1719
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","DRIPPER",1719100800,2.979
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto","DRIPPER",1719100800,1.989
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T1","T1 alto","PLUV_CURR",1719100800,0.2
