"refStructureName","companyName","fieldName","sectorName","plantRow","detectedValueTypeId","timestamp","value"
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","PLUV_CURR",1715904000,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","PLUV_CURR",1715990400,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","DRIPPER",1715990400,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","DRIPPER",1715990400,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","DRIPPER",1715990400,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","DRIPPER",1715990400,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","PLUV_CURR",1715990400,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","PLUV_CURR",1715990400,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","PLUV_CURR",1715990400,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","PLUV_CURR",1716076800,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","PLUV_CURR",1716076800,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","DRIPPER",1716076800,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","DRIPPER",1716076800,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","DRIPPER",1716076800,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","PLUV_CURR",1716076800,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","PLUV_CURR",1716076800,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","DRIPPER",1716076800,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","PLUV_CURR",1716163200,9
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","DRIPPER",1716163200,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","PLUV_CURR",1716163200,9
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","PLUV_CURR",1716163200,9
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","DRIPPER",1716163200,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","PLUV_CURR",1716163200,9
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","DRIPPER",1716163200,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","DRIPPER",1716163200,0.005
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","PLUV_CURR",1716249600,6.2
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","DRIPPER",1716249600,0.005
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","DRIPPER",1716249600,0.005
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","PLUV_CURR",1716249600,6.2
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","PLUV_CURR",1716249600,6.2
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","DRIPPER",1716249600,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","PLUV_CURR",1716249600,6.2
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","DRIPPER",1716249600,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","PLUV_CURR",1716336000,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","DRIPPER",1716336000,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","PLUV_CURR",1716336000,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","PLUV_CURR",1716336000,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","DRIPPER",1716336000,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","DRIPPER",1716336000,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","DRIPPER",1716336000,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","PLUV_CURR",1716336000,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","PLUV_CURR",1716422400,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","PLUV_CURR",1716422400,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","DRIPPER",1716422400,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","DRIPPER",1716422400,0.005
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","PLUV_CURR",1716422400,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","DRIPPER",1716422400,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","PLUV_CURR",1716422400,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","DRIPPER",1716422400,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","DRIPPER",1716508800,0
